Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	Time
56	6388.745	191.46143	6641.462	6115.466	0.056700487	0.008437974	0.07821945	0.04257803	2350.9449927806854
57	7384.0225	377.59625	7823.3364	6998.3623	0.05627547	0.010618663	0.07101566	0.033987302	2392.9842913150787
58	7001.8604	392.06177	7444.751	6480.5938	0.055516876	0.006729019	0.0740989	0.035105158	2435.7305874824524
59	6428.0186	505.83176	7266.8745	6010.466	0.053623475	0.0068648118	0.07304747	0.04082791	2476.8032133579254
60	5377.0386	828.44653	6371.3804	4191.5264	0.04922853	0.009515575	0.066979975	0.03147138	2520.046864271164
61	4537.7314	1006.655	6280.423	3912.9663	0.029628308	0.0068901754	0.044197608	0.017473487	2562.0852041244507
62	6226.3765	1065.9651	7468.1787	4546.874	0.041806508	0.011977897	0.07142764	0.024377141	2605.323009967804
63	7074.2236	78.64012	7169.5483	6963.6016	0.0388949	0.0054350425	0.051962174	0.030195972	2647.5792212486267
64	7758.0933	207.83562	7924.8525	7401.726	0.04930216	0.0048281266	0.06507184	0.03890906	2686.954316139221
65	6712.673	748.9057	7881.889	5817.5024	0.04348762	0.00709754	0.05480714	0.02787616	2728.859919309616
66	7478.406	283.48276	7771.1025	7100.8926	0.044916064	0.007963154	0.059508365	0.030355856	2769.995060443878
67	7502.6836	82.96879	7589.76	7369.7534	0.040688816	0.005448765	0.059559222	0.030774234	2813.698754787445
68	6882.0605	411.7088	7478.978	6326.625	0.034587845	0.0030858663	0.040026262	0.02605364	2856.1543741226196
69	6534.663	472.5501	7143.005	5829.5005	0.048869446	0.011693553	0.072791316	0.033122398	2898.643870830536
70	7603.789	82.0958	7700.648	7484.12	0.060353436	0.0070309797	0.07374451	0.046249848	2942.4202065467834
71	7503.9097	92.09833	7659.3296	7420.252	0.053134833	0.008475573	0.071669675	0.037207145	2984.7500352859497
72	7471.659	53.579372	7537.933	7393.782	0.051113103	0.004478731	0.06106095	0.041882973	3027.8300330638885
73	7399.291	50.596333	7478.241	7337.115	0.054575104	0.0055191787	0.067993134	0.04078072	3070.6685659885406
74	7434.517	168.70345	7604.1436	7258.7993	0.056030665	0.0043480913	0.066210456	0.04440921	3114.606141090393
75	7296.966	29.262178	7345.4	7266.823	0.0505821	0.0071460144	0.06975776	0.03779975	3155.949777364731
76	7473.322	223.37486	7829.338	7261.746	0.050422534	0.006314598	0.06744555	0.038377956	3198.671189069748
77	7383.109	46.241817	7415.924	7303.332	0.04751242	0.004392174	0.056529712	0.03888085	3242.635754585266
78	7482.747	153.94601	7646.772	7249.0454	0.038581822	0.0077715255	0.05734055	0.024989309	3285.8940658569336
79	7589.955	304.5472	8104.2427	7309.145	0.052329198	0.008571028	0.062074002	0.029091792	3328.6834239959717
80	6533.688	798.3049	7459.121	5312.0737	0.043062977	0.004568729	0.05108316	0.034414075	3371.712476491928
81	7699.9404	238.95381	8035.8936	7371.3784	0.038468856	0.004634886	0.049032394	0.02820443	3414.4924144744873
82	7888.2676	143.65115	7985.731	7640.663	0.045415543	0.0056313965	0.06467199	0.036363624	3458.396402359009
83	7290.338	181.15549	7595.394	7119.7383	0.075045444	0.009761264	0.09932866	0.060873657	3501.1140649318695
84	7745.7686	423.79715	8237.207	7108.304	0.06580069	0.004834505	0.08077211	0.05615707	3543.634584903717
85	7819.7427	177.98698	8063.1304	7560.753	0.064258486	0.0045986557	0.07459506	0.05393015	3585.0959787368774
86	7992.8853	237.91933	8279.331	7650.114	0.060173903	0.004436333	0.07270036	0.051742025	3626.1607456207275
87	7818.2944	150.81429	8005.8096	7638.119	0.06210553	0.0062981476	0.074871145	0.050674245	3666.890892267227
88	7909.0815	249.07753	8211.8125	7571.01	0.053854413	0.0056445748	0.065218806	0.040653143	3708.8307344913483
89	8099.433	209.22165	8267.152	7752.2407	0.05441206	0.00482848	0.06683389	0.04568228	3751.058093547821
90	8011.775	160.70764	8231.376	7791.0933	0.05673381	0.005589976	0.06645028	0.044343032	3793.380252599716
91	8038.3623	232.39648	8420.773	7793.0933	0.06020275	0.005779085	0.068765506	0.04394984	3835.581336259842
92	7857.4443	67.01232	7924.652	7752.4053	0.05435373	0.004242189	0.06448099	0.04800943	3875.88605427742
93	7683.6978	215.36057	7926.703	7338.8867	0.058177263	0.0051882346	0.07059528	0.047119506	3919.050027370453
94	7899.4194	181.66348	8175.836	7682.346	0.05973179	0.0048244456	0.07055246	0.052492265	3959.943612575531
95	8214.008	183.96284	8480.703	7991.1655	0.05582384	0.004527463	0.06437625	0.04559685	4001.793318271637
96	8287.078	27.553572	8334.505	8266.444	0.05540539	0.003946366	0.06499068	0.046329122	4044.8675394058228
97	8120.7217	152.89714	8337.887	7972.58	0.051683158	0.005404564	0.060709585	0.04133711	4087.6329724788666
98	8248.018	190.30698	8488.564	8057.3154	0.054534085	0.005451086	0.06324773	0.040923294	4130.671601057053
99	7742.38	249.53842	8089.23	7416.879	0.0552523	0.007963736	0.0794979	0.04361617	4174.035836935043
100	7681.676	998.0491	8476.067	5969.4585	0.065765135	0.013150884	0.100264154	0.04593834	4217.934121370316
101	8105.59	144.14362	8279.957	7929.2334	0.058854446	0.00657311	0.078217424	0.046500348	4260.6502051353455
102	8166.715	99.487076	8264.402	8000.756	0.05493209	0.006122932	0.070207804	0.042111892	4303.893943786621
103	8271.408	134.7331	8483.132	8128.431	0.052096404	0.003558465	0.059830237	0.043575224	4345.979430675507
104	8200.182	98.874725	8342.776	8064.5376	0.060962647	0.0032900374	0.07035178	0.053384036	4388.579702377319
105	8138.1514	106.51144	8274.075	7982.054	0.05467881	0.0057630856	0.0634049	0.044153057	4429.644951581955
106	8245.06	188.94014	8458.648	7967.4004	0.059366856	0.0039226934	0.07002871	0.050201878	4472.510509490967
107	8245.675	257.1153	8602.38	7969.348	0.05571374	0.005235282	0.06433073	0.04162008	4515.773480653763
108	8089.6177	261.96204	8253.123	7636.129	0.05632898	0.00460787	0.06641162	0.04831301	4556.624170780182
109	8069.414	207.46883	8336.984	7768.078	0.055036515	0.0032403665	0.064480014	0.050420634	4599.879070043564
110	7998.713	103.30154	8159.4917	7888.644	0.06061159	0.0042578345	0.07091288	0.04716487	4641.213374137878
111	8362.524	149.9043	8605.881	8229.35	0.056867987	0.0051188413	0.0645139	0.045989953	4684.842488765717
112	8262.169	106.497345	8407.216	8110.201	0.055112235	0.0048845946	0.06491873	0.04347207	4727.002531051636
113	8434.455	128.39546	8588.133	8231.857	0.057341162	0.004894349	0.0656997	0.0485068	4770.331142663956
114	8407.619	80.29626	8513.569	8292.144	0.05324853	0.0036771446	0.060188476	0.044280246	4813.430552721024
115	8406.433	98.77257	8550.895	8303.763	0.054243114	0.0069383318	0.06978331	0.041503105	4857.085535764694
116	8261.844	131.01471	8419.3545	8105.5825	0.053422987	0.006370914	0.06458348	0.035454553	4900.847258090973
117	8484.899	158.9545	8694.538	8274.144	0.047037456	0.00603275	0.057672467	0.032611106	4943.494270086288
118	8379.596	50.46055	8441.104	8313.716	0.04737085	0.0052501997	0.05835264	0.03786413	4987.119852304459
119	8464.503	174.2504	8660.428	8184.3613	0.0502669	0.0044787806	0.05898646	0.042255912	5028.614389181137
120	8366.234	89.43108	8513.818	8275.285	0.047361664	0.006023166	0.059755705	0.037028894	5072.200739145279
121	8530.914	108.368416	8682.19	8375.836	0.047817536	0.0032674447	0.06047574	0.041704573	5116.50598192215
122	8313.8955	132.76149	8496.568	8121.8765	0.050130006	0.0069521833	0.062573925	0.03848751	5160.3916029930115
123	8264.701	214.22737	8520.41	8027.486	0.043303505	0.005066653	0.055377446	0.032417152	5204.126240491867
124	8450.2295	49.819973	8492.72	8366.617	0.040675852	0.0050310865	0.05202092	0.031112853	5248.69920539856
125	8452.184	207.10849	8718.916	8198.984	0.049727447	0.0052890037	0.0574485	0.036484793	5291.653621435165
126	8490.595	193.59474	8693.519	8171.28	0.052525613	0.004028956	0.06551946	0.045486588	5333.099415302277
127	8402.113	123.450005	8507.388	8191.7676	0.047592256	0.0036487808	0.05340592	0.038013525	5372.823202848434
128	7864.2715	669.806	8510.658	6763.065	0.048741367	0.006142392	0.05977788	0.034594465	5415.0093994140625
129	8428.152	157.75511	8616.198	8191.982	0.050585493	0.0042417403	0.058459878	0.0409031	5458.431074380875
130	8397.139	89.96258	8547.943	8318.035	0.04680062	0.0034751461	0.05596292	0.039858114	5502.004975795746
131	8440.263	166.75934	8655.923	8199.052	0.05273781	0.004060968	0.06226389	0.045344602	5544.772710084915
132	8602.619	285.4103	9044.54	8286.334	0.05327816	0.0035377706	0.06330379	0.04522255	5587.239472866058
133	8488.656	156.27	8697.995	8323.024	0.056195874	0.0068839146	0.0735133	0.043528654	5630.8980667591095
134	8322.357	183.7568	8634.294	8167.204	0.059358917	0.00500876	0.070463374	0.050484147	5674.207443237305
135	8503.133	71.8947	8602.9	8399.7295	0.055319384	0.0056936964	0.066541106	0.04448092	5716.81582069397
136	8564.75	155.1209	8795.644	8412.464	0.048895147	0.005459875	0.061887406	0.036481965	5758.444036960602
137	8542.933	136.70209	8669.255	8312.155	0.049700927	0.004181916	0.061852552	0.041972782	5800.684978485107
138	8702.162	82.02179	8790.521	8615.12	0.046266135	0.004468578	0.053852	0.034460872	5842.416905164719
139	8457.156	105.96084	8552.508	8277.558	0.03934765	0.006860417	0.04981763	0.024316145	5884.50997376442
140	7280.118	1799.9247	8405.258	4166.1533	0.051391225	0.014710575	0.092802614	0.03476591	5928.113862037659
141	8435.533	110.11529	8624.388	8348.848	0.052902155	0.0056571057	0.06372904	0.041888148	5971.039628744125
142	8440.553	268.969	8715.901	8088.997	0.053050935	0.0058633187	0.06481086	0.041137487	6014.92146229744
143	8290.818	103.2535	8440.5	8148.6514	0.06206878	0.005556567	0.07414726	0.05009758	6058.505619764328
144	8423.697	107.63842	8577.839	8287.1045	0.057581816	0.0035107136	0.06370211	0.051202767	6101.378127574921
145	8415.732	126.24484	8577.88	8223.372	0.061387453	0.0062709884	0.07487977	0.050283596	6142.157895326614
146	8294.823	154.9243	8459.969	8086.6978	0.049635086	0.0065768952	0.06565826	0.038815543	6185.179823875427
147	8534.319	105.02393	8616.501	8354.5205	0.05457457	0.0041232347	0.063730106	0.04681403	6228.972690343857
148	8488.6875	65.352036	8548.096	8378.239	0.05640013	0.0044693896	0.066956654	0.045502402	6270.888648986816
149	8656.959	121.76978	8752.387	8448.267	0.054771483	0.0057209237	0.06431621	0.04080872	6312.976503372192
150	8203.9795	163.20546	8367.483	7946.143	0.05340424	0.0043138806	0.06433603	0.043812484	6353.633650302887
151	8662.315	95.68612	8746.14	8512.36	0.06128862	0.004792613	0.0719627	0.046550963	6397.055388689041
152	8376.794	231.80058	8623.046	8013.4995	0.052492276	0.0044470397	0.06431122	0.044010375	6438.934303998947
153	8165.3564	265.9018	8581.453	7865.8022	0.054003388	0.005439119	0.06674658	0.043088492	6481.369329690933
154	8351.168	113.84514	8512.577	8211.22	0.063543506	0.005931358	0.07491773	0.05069236	6524.983147859573
155	8424.138	141.60963	8632.285	8234.154	0.052858494	0.006090153	0.065088786	0.043272093	6566.635735988617
156	8363.561	298.77292	8860.014	8088.6597	0.05154631	0.0048513133	0.061910428	0.0412312	6610.321982860565
157	8440.215	85.3747	8535.906	8344.972	0.052911114	0.005575134	0.06729029	0.042335816	6652.248613834381
158	8496.58	88.95945	8581.187	8352.203	0.054345682	0.005084853	0.06617554	0.045794982	6694.212651729584
159	8468.199	133.80687	8629.07	8310.324	0.05276423	0.0061655845	0.06922264	0.044103164	6734.889520645142
160	8446.349	166.46698	8666.527	8198.354	0.048193593	0.006066438	0.06286484	0.03713285	6777.3170738220215
161	8394.006	147.38408	8564.348	8170.253	0.051853683	0.0059967157	0.066200554	0.03988761	6819.821359634399
162	8308.857	81.63928	8382.584	8184.5825	0.05352192	0.0049717217	0.06298371	0.04219537	6862.981334209442
163	8233.461	209.41061	8439.633	7921.829	0.06165743	0.0062187044	0.07281756	0.046816662	6904.868128538132
164	8254.649	125.64275	8426.597	8097.4834	0.062416468	0.0046141692	0.06994484	0.0525087	6948.500208377838
165	8284.038	127.637505	8411.348	8121.2617	0.053301025	0.004314223	0.06186894	0.044263113	6991.449216842651
166	8253.233	24.155596	8287.375	8225.264	0.054710053	0.005073539	0.06785275	0.04580067	7034.439647197723
167	8373.704	120.247856	8578.539	8269.8955	0.0581876	0.005884985	0.07005421	0.044907536	7075.218212366104
168	8332.062	161.44803	8492.376	8135.6807	0.058853	0.0057775443	0.07184238	0.049508333	7117.891053199768
169	8365.73	155.27078	8567.855	8156.741	0.048422027	0.0060003493	0.061120883	0.035546277	7159.263638496399
170	8265.585	78.80147	8355.085	8157.2925	0.05615911	0.006239259	0.071630046	0.045180496	7201.245320320129
171	8430.66	219.20135	8649.118	8067.731	0.055789452	0.0037914158	0.0668383	0.0482088	7245.102963209152
172	8530.776	130.9456	8700.324	8333.736	0.05593678	0.0060805134	0.072823875	0.044755917	7289.09041762352
173	8313.233	55.833443	8371.741	8249.796	0.0579066	0.0047095674	0.06867243	0.045903016	7333.082273483276
174	8415.475	88.4119	8507.297	8276.461	0.057759184	0.0041549	0.06647009	0.049154665	7376.718794107437
175	8379.193	171.13812	8523.293	8102.122	0.05767749	0.0032056519	0.06417092	0.04994101	7420.0705671310425
176	8374.525	146.43391	8557.942	8172.972	0.06448346	0.0054964917	0.07707198	0.050572585	7462.670525789261
177	8332.135	47.41782	8397.684	8286.584	0.062300894	0.0071913567	0.07853569	0.04630635	7504.847674608231
178	8645.58	136.16534	8881.258	8559.377	0.055199157	0.006762006	0.07110303	0.04282289	7546.326954603195
179	8397.162	263.05405	8712.515	7988.859	0.05318103	0.0068528363	0.065600865	0.03787377	7589.232959985733
180	8333.128	299.4406	8787.182	7945.5244	0.04665643	0.003782837	0.054031912	0.038619965	7632.948734760284
181	8553.251	206.13766	8868.864	8301.278	0.05206344	0.006461847	0.06777018	0.040125858	7675.484927177429
182	8493.971	152.61763	8631.004	8254.201	0.048329268	0.0039774375	0.056082662	0.039596364	7718.487993001938
183	8485.743	133.62108	8597.505	8257.422	0.046009697	0.006644238	0.061718706	0.0356185	7759.9380095005035
184	8278.254	165.22392	8560.211	8156.8525	0.050077956	0.0055457884	0.064822435	0.037542082	7802.028997659683
185	8397.9795	87.3607	8498.578	8276.405	0.048237715	0.006159697	0.06267574	0.03605456	7843.839910745621
186	8302.597	178.55254	8604.248	8146.6113	0.051864136	0.0051275357	0.06269663	0.041225802	7886.493946552277
187	8276.902	221.61038	8462.531	7912.3486	0.05349417	0.0060699135	0.06558496	0.04093623	7928.473775625229
188	8452.522	104.39282	8631.445	8368.329	0.050607633	0.004315649	0.06066397	0.039831173	7971.821407794952
189	8374.126	190.83644	8630.493	8172.0327	0.053557854	0.003737813	0.06375434	0.04564004	8012.450943946838
190	8440.45	168.21011	8589.307	8159.8213	0.055501413	0.0052060117	0.06644302	0.042807925	8056.367428302765
191	8584.125	133.83531	8743.73	8409.729	0.058682855	0.0055162623	0.06899985	0.0471667	8098.46201467514
192	8460.48	167.41762	8673.098	8285.787	0.05218956	0.006688381	0.06573354	0.038170267	8138.6188015937805
193	8528.996	73.97805	8636.224	8429.407	0.050222922	0.007778267	0.06396154	0.033105094	8181.566551446915
194	8523.06	229.50398	8710.226	8134.8667	0.047852512	0.0076504913	0.065177105	0.03425067	8224.579339265823
195	8743.328	241.56003	8931.316	8338.242	0.039879814	0.003398981	0.05002992	0.03396389	8266.956683397293
196	8678.171	126.94717	8878.217	8554.95	0.041539535	0.004619106	0.049249623	0.03029204	8310.869673728943
197	8705.661	170.27339	8935.531	8459.177	0.034713335	0.003306568	0.04379894	0.027205497	8353.264878988266
198	8680.057	196.32143	8911.333	8402.049	0.031887323	0.0037185913	0.042192724	0.024850933	8396.053180456161
199	8613.331	183.20497	8925.315	8461.354	0.030611722	0.0026957958	0.038283005	0.024618162	8438.820648431778
200	8680.901	208.87395	8920.696	8429.295	0.036422495	0.00395571	0.043842576	0.029388726	8481.469607591629
201	8538.145	180.02132	8677.502	8229.411	0.03823538	0.0051812604	0.048921227	0.028272813	8523.303856134415
202	8669.327	109.1107	8852.777	8583.716	0.03721959	0.0043521286	0.046333928	0.025822397	8562.44898056984
203	8634.318	167.6099	8745.976	8344.56	0.036283705	0.0060856296	0.05135412	0.02523232	8601.833997011185
204	8485.879	187.76025	8757.359	8273.425	0.031009372	0.0067538675	0.047571145	0.018268093	8643.736616373062
205	8588.383	208.04045	8823.048	8256.594	0.0434189	0.006917732	0.057152305	0.029099591	8686.633017539978
206	8527.42	148.67818	8648.871	8273.577	0.046442483	0.0043597957	0.056026466	0.038144484	8730.619750499725
207	8582.009	147.82549	8771.398	8395.233	0.042845536	0.00831317	0.053964976	0.022917349	8773.934933900833
208	8621.263	69.49106	8710.9	8530.835	0.049528908	0.0075182687	0.06506913	0.033269204	8816.287339448929
209	8281.357	457.40555	8776.007	7538.3276	0.040956423	0.0056240303	0.05512967	0.032335866	8859.322597503662
210	8548.573	99.98158	8690.115	8423.734	0.045966543	0.0051925983	0.057184964	0.033960097	8901.667530059814
211	8696.197	184.98888	8858.718	8388.939	0.042953927	0.0065792953	0.05633313	0.031725734	8944.083116531372
212	8551.088	146.03339	8796.982	8413.698	0.045572884	0.0057785437	0.059061307	0.035031214	8986.957036733627
213	8521.992	226.36476	8728.273	8151.1294	0.04902263	0.0059130355	0.061589323	0.03930056	9030.463752269745
214	8482.652	133.28134	8665.699	8310.494	0.044588678	0.00631559	0.056966383	0.033887435	9070.97888970375
215	8635.585	150.94449	8788.396	8399.191	0.0483722	0.006130818	0.058838654	0.037661213	9113.566520690918
216	8471.795	81.61618	8604.676	8382.122	0.04369183	0.0051537897	0.052772157	0.034030173	9156.242726325989
217	8516.572	246.82645	8775.817	8181.8335	0.040298786	0.004752794	0.051868666	0.027961653	9199.508279323578
218	8642.585	109.09604	8725.82	8454.926	0.0454193	0.004749051	0.05805588	0.037047297	9241.343097686768
219	8511.584	199.84186	8666.855	8169.778	0.038512703	0.0035642926	0.046796344	0.031392623	9284.16672205925
220	8412.779	319.2984	8716.863	7877.671	0.041425545	0.0046105552	0.04987603	0.030428594	9327.540762662888
221	8499.998	184.8043	8663.485	8187.3994	0.039049953	0.004730392	0.049472142	0.030634115	9368.279647111893
222	8118.837	478.16904	8580.051	7317.428	0.03231315	0.0037489175	0.0415443	0.026278354	9412.211045742035
223	8640.934	117.67702	8822.357	8496.995	0.037782077	0.004752767	0.047061447	0.02976029	9454.228371143341
224	8400.911	85.661736	8506.421	8278.403	0.045507643	0.008698656	0.064674236	0.03230401	9497.817006349564
225	8584.211	94.96614	8689.324	8450.584	0.040397517	0.005886961	0.050943535	0.029703213	9539.795796394348
226	8284.064	121.698784	8461.047	8151.9126	0.038200807	0.005596975	0.048560146	0.030170577	9583.021997213364
227	8332.657	516.4413	8785.283	7471.303	0.04980457	0.008765766	0.066044755	0.0307836	9625.823239326477
228	8528.842	120.29613	8703.809	8396.938	0.047253747	0.00821501	0.06789148	0.033193074	9667.2458152771
229	8439.663	173.73672	8668.898	8231.384	0.054807507	0.006778039	0.07199006	0.04212866	9707.696004629135
230	8443.25	191.46521	8620.752	8122.208	0.050663635	0.0056607877	0.06160235	0.036212955	9750.618055820465
231	8547.365	74.30718	8666.937	8463.895	0.045289487	0.0057862997	0.056694567	0.032569446	9792.01087474823
232	8410.647	141.58936	8538.225	8179.9614	0.049098235	0.005701216	0.060347974	0.035377625	9835.743369102478
233	8483.135	79.93842	8588.751	8365.938	0.046707656	0.004549614	0.0564594	0.03672877	9878.13816523552
234	8477.05	121.84707	8629.459	8357.248	0.050126657	0.0077047995	0.06204016	0.035350963	9917.902786970139
235	8608.593	120.58563	8773.333	8455.972	0.050841782	0.0037350291	0.057940435	0.042287264	9960.039948940277
236	8510.467	120.86619	8659.958	8325.423	0.047703452	0.0061408244	0.060386647	0.03175938	10003.857598304749
237	8484.747	134.53328	8676.304	8318.948	0.04507982	0.004854791	0.05330513	0.036566373	10046.035294055939
238	8696.314	92.7356	8794.318	8549.771	0.04853772	0.005370094	0.059653148	0.039771494	10088.617139101028
239	8625.772	258.23068	8899.752	8201.276	0.05215433	0.006149987	0.06546524	0.040280767	10131.490625143051
240	8253.934	293.16727	8679.715	7964.4463	0.041668937	0.008331609	0.06105577	0.023140267	10175.55520248413
241	8322.162	196.72572	8601.928	8075.539	0.04032991	0.0065390435	0.05593891	0.024808299	10217.02306675911
242	8638.521	144.35413	8765.721	8407.824	0.043935727	0.0053662797	0.056998905	0.03329835	10260.62342596054
243	8598.795	93.44708	8733.388	8474.381	0.03985541	0.005714978	0.051997162	0.025866142	10304.093671321869
244	8591.936	112.32732	8774.37	8478.627	0.038306214	0.0050696987	0.048375886	0.02760627	10347.225164413452
245	8583.097	120.245316	8756.559	8420.142	0.043523367	0.005318174	0.056392655	0.03338985	10390.302626132965
246	8637.348	129.48276	8792.544	8444.783	0.041127242	0.006232702	0.055307776	0.0331295	10430.084080934525
247	8594.296	141.7192	8770.127	8409.752	0.0356345	0.0050523705	0.047518186	0.028134529	10470.828217744827
248	8749.442	180.4833	9010.78	8520.424	0.034603313	0.004293558	0.043815326	0.027357081	10513.987599849701
