Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	Time
173	8831.124	126.541115	8995.673	8649.447	0.044431154	0.0029200974	0.051144384	0.038463432	7134.378383159637
174	8792.135	93.96585	8905.847	8645.027	0.047167685	0.0028912977	0.05541221	0.042906683	7177.03095293045
175	8901.875	182.61032	9125.905	8616.753	0.045079034	0.003669706	0.05598422	0.038804248	7218.756529331207
176	8884.076	197.28944	9188.402	8673.065	0.045703743	0.002749527	0.05092641	0.03862537	7261.022922039032
177	8957.511	183.90439	9134.807	8664.815	0.04415129	0.0028920684	0.048915178	0.037220143	7303.777875900269
178	8958.582	105.714554	9059.011	8810.424	0.046656206	0.0033414173	0.054466557	0.039304692	7345.336071968079
179	8814.009	92.763695	8928.716	8698.466	0.04661194	0.003548094	0.053996198	0.040233612	7385.591178178787
180	8879.307	274.03738	9268.007	8496.571	0.04534362	0.002639795	0.050186012	0.03993983	7426.576708316803
181	8932.457	150.37251	9169.686	8765.927	0.045351807	0.002607079	0.050695684	0.040993717	7466.738199472427
182	8854.56	109.391014	8991.727	8696.982	0.04352172	0.0018464302	0.046753485	0.03854627	7509.428443193436
183	8900.48	108.60404	9044.875	8738.761	0.04495625	0.0026362184	0.05167857	0.039253272	7549.212459802628
184	8833.157	75.61378	8932.148	8721.84	0.04383488	0.0017494617	0.047342964	0.03910198	7585.9699420928955
185	8738.785	48.5673	8809.74	8690.208	0.043078158	0.003587238	0.050856933	0.035773903	7628.580344200134
186	8918.799	119.38248	9051.846	8728.943	0.043963395	0.0028915466	0.05051655	0.038767163	7669.605017185211
187	8899.308	63.04626	8998.446	8823.305	0.043612294	0.002031408	0.04798917	0.038676284	7710.51565694809
188	8716.473	191.66304	8909.681	8453.161	0.04181459	0.0034191788	0.050974526	0.035864044	7752.450401067734
189	8725.941	105.0316	8887.745	8594.391	0.041452706	0.0027030373	0.047405627	0.034995943	7790.76490855217
190	8864.702	130.4005	9004.217	8650.737	0.041084357	0.002526117	0.0462222	0.035061095	7833.03028011322
191	8771.1	94.02649	8893.156	8668.192	0.04176594	0.002568172	0.04850851	0.035525624	7872.773885726929
192	8813.0625	92.72697	8897.016	8672.535	0.04285902	0.002822974	0.049909875	0.0361969	7914.171523332596
193	9084.0205	144.71013	9296.751	8889.271	0.043526933	0.0027581053	0.04929436	0.03679975	7956.016655921936
