Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	Time
245	8715.088	108.84125	8871.435	8573.9375	0.0578617	0.0036771863	0.06304113	0.046393167	10289.984063148499
246	8544.01	227.44911	8907.254	8314.862	0.05340666	0.008142323	0.072145164	0.040483095	10333.220104455948
247	8527.366	81.69846	8616.366	8394.005	0.058250237	0.004752447	0.068966225	0.050091825	10376.522103071213
248	8614.278	96.08846	8752.415	8507.76	0.06697729	0.004565083	0.07496167	0.053784188	10419.951827526093
249	8647.002	132.10034	8817.935	8447.867	0.05999116	0.005363987	0.07017706	0.050281573	10463.712089300156
250	8638.306	138.08482	8829.593	8441.71	0.0595779	0.005601931	0.07414959	0.04855461	10507.520494222641
251	8685.649	102.06888	8815.895	8530.15	0.054909743	0.0051160734	0.06425569	0.043905675	10550.582833051682
252	8556.754	178.86908	8722.608	8258.658	0.050851975	0.0059459363	0.064505026	0.040177334	10593.838919401169
253	8718.07	106.114	8869.734	8611.559	0.056448422	0.007588276	0.070709676	0.0428549	10637.349963188171
254	8594.037	77.54809	8695.561	8480.825	0.05847541	0.009587463	0.07736503	0.03809647	10680.266025304794
255	8620.89	84.83377	8679.307	8474.711	0.059604477	0.0045767897	0.06750926	0.050835803	10723.580768585205
256	8787.947	80.1025	8906.619	8688.514	0.05760247	0.005656044	0.06585913	0.044747412	10762.110605478287
257	8519.162	220.17868	8824.064	8212.413	0.059544105	0.003517271	0.06741231	0.051784508	10800.688650369644
258	8521.408	112.59939	8676.771	8387.263	0.06414258	0.0046871537	0.07207027	0.05126092	10841.457823753357
259	8253.01	163.19443	8500.27	8065.3965	0.06019729	0.006058345	0.07178701	0.045190614	10884.476414203644
260	8427.44	100.10361	8590.005	8316.427	0.057324003	0.0031680854	0.06425258	0.051910173	10928.068029642105
261	8437.939	64.27961	8531.719	8352.476	0.05455752	0.0037887995	0.06297224	0.044573408	10971.46177983284
262	8527.211	70.6946	8635.263	8446.345	0.050554976	0.006599163	0.06861011	0.039143555	11010.928414821625
263	8535.041	72.743866	8591.894	8410.706	0.042373758	0.0052337213	0.053560596	0.03329282	11047.36695933342
264	8641.212	50.446903	8719.489	8578.993	0.040726755	0.0058762766	0.057093203	0.031720728	11083.824358940125
265	8343.631	324.6173	8676.108	7825.965	0.044024438	0.0036183628	0.05231873	0.03510858	11122.96081662178
266	8490.8125	85.32733	8570.925	8356.354	0.040758185	0.0045051514	0.049654923	0.029848853	11159.30124950409
267	8558.059	166.55725	8832.949	8413.398	0.037928753	0.005131322	0.048700783	0.028267112	11199.433282375336
268	8527.02	133.37088	8680.055	8376.537	0.03876326	0.003720196	0.047350682	0.028982142	11239.40928697586
269	8685.548	43.648132	8754.38	8635.367	0.039925545	0.0035145094	0.04685293	0.031979136	11283.156283378601
270	8330.303	625.1688	8910.149	7274.8457	0.039169565	0.004033884	0.04813033	0.032194056	11326.469121456146
271	8777.697	153.18285	9042.852	8681.366	0.03775266	0.0047138804	0.049574893	0.03207238	11369.261462450027
272	8683.873	90.10996	8780.935	8583.94	0.039231826	0.005608302	0.05058059	0.03163315	11412.41679239273
273	8767.044	47.598114	8801.619	8685.976	0.045237154	0.005236377	0.05300584	0.034704022	11455.812390565872
274	8752.232	171.14317	8885.237	8458.78	0.050114226	0.0062386175	0.05973363	0.03567231	11499.018216848373
275	8659.144	112.68909	8818.967	8543.938	0.04856275	0.005400338	0.060428772	0.03835157	11542.44389629364
276	8485.373	148.9084	8692.641	8301.758	0.052063502	0.0047160243	0.06068853	0.041640427	11583.086907625198
277	8504.403	66.82254	8577.615	8418.887	0.04807972	0.0063401656	0.061008144	0.037887156	11627.953252077103
278	8536.38	50.121803	8620.58	8489.926	0.046389412	0.0053461385	0.05737781	0.034539048	11665.084827423096
279	8597.255	147.7784	8768.897	8371.407	0.04669739	0.0043075588	0.05367309	0.03858672	11705.027178049088
280	8851.053	109.52739	8999.815	8692.283	0.045981757	0.0034468353	0.052259464	0.037723012	11748.846401691437
281	8723.015	119.503716	8908.095	8605.611	0.04803546	0.0046511875	0.054479063	0.03406918	11790.073253154755
282	8882.087	87.97806	8984.786	8742.352	0.047080353	0.0042559234	0.05621217	0.03672036	11826.725311517715
283	8832.146	103.78097	8952.496	8694.189	0.051883087	0.003946241	0.058292445	0.037956785	11869.712551116943
284	8881.822	162.29901	9160.928	8760.311	0.046792276	0.0066215033	0.061652865	0.035496328	11912.895127773285
285	8864.164	245.97014	9123.442	8478.301	0.0372798	0.0072557605	0.05437573	0.026080996	11951.821995019913
286	8842.527	193.2179	9168.599	8679.696	0.04142901	0.0073725986	0.055077672	0.030349163	11989.568394422531
287	7032.639	3203.1033	9120.176	1493.8197	0.04593558	0.008118009	0.054601595	0.025747601	12028.539351940155
288	8395.509	384.00644	8944.844	7859.279	0.046077825	0.0063848183	0.059768144	0.03762368	12069.280978441238
289	9018.132	160.76913	9214.628	8769.23	0.042913437	0.005646365	0.055595275	0.03213322	12108.481712579727
290	9034.516	144.16814	9236.17	8874.328	0.050581887	0.006602395	0.0628286	0.035581402	12149.330642461777
291	8930.594	113.83192	9059.611	8777.139	0.05249749	0.00412823	0.06042867	0.041122414	12186.850014209747
292	8851.859	159.46204	8967.305	8576.815	0.048783213	0.003570803	0.05527353	0.04001274	12231.361503124237
293	8791.86	164.86919	8948.76	8516.222	0.045369234	0.0051861918	0.0528851	0.029729214	12272.807275533676
294	8966.64	230.26862	9160.591	8574.97	0.04981397	0.0053888788	0.0612267	0.039029505	12309.631255626678
295	8576.517	228.6503	8871.455	8323.602	0.048675418	0.0052729044	0.05710534	0.036721192	12346.508173942566
296	8552.6455	136.04576	8774.103	8403.298	0.057000816	0.008407946	0.07195562	0.03733104	12383.241203546524
297	8513.46	64.49267	8599.589	8446.15	0.057530012	0.0048198896	0.069909364	0.04584678	12422.17016863823
298	8551.226	248.08878	8943.817	8287.964	0.047974598	0.0040953024	0.056119114	0.040159617	12462.802968740463
299	8645.942	142.02759	8889.918	8535.694	0.049234893	0.0047952733	0.059687003	0.037815873	12499.314169883728
300	8580.153	252.18576	8955.454	8294.967	0.050289016	0.0052059614	0.062072948	0.042049125	12536.358031988144
